adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,0,Drama;Action;History,,4868,tt0059219,en,Genghis Khan,"This is the story of the shy Mongol boy Temujin who,during the 13th century, becomes the fearless Mongol leader Genghis Khan that unites all Mongol tribes and conquers India,China,Persia,Korea and parts of Rusia,Europe and Middle-East.",6.946494,/mhSdKKpFmlaSP0XXl6oSPS1Agt.jpg,Columbia Pictures Corporation;Central Cinema Company Film;Irving Allen Productions;Avala Film,,1965-06-23,0,127,en,Released,Only once in the furied history of adventure and conquest...did one man rule so vast an empire!,Genghis Khan,False,6.2,9,genghis khan
False,,0,Drama;Music,,89924,tt0056693,en,Wild Guitar,A young rock &amp; roll hopeful is given a shot at the big time by the unscrupulous owner of a small record company.,0.184487,/GQMHs6o2t4Sub0kMH4vcSwwLH7.jpg,Fairway International Pictures,,1962-12-01,0,92,en,Released,A frenzy of musical action,Wild Guitar,False,5.2,5,rock and roll;guitar
False,,0,Comedy;Drama;Family;TV Movie,,81250,tt1835977,en,Geek Charming,"Dylan Schoenfield is the pink princess of the upscale Los Angeles Woodlands Academy. She has the coolest boyfriend, the most popular friends, and a brand-new it bag that everyone covets. But when she accidentally tosses her Serge Sanchez bag into a fountain, this princess comes face-to-face with her own personal frog, self-professed film geek Josh Rosen. In return for rescuing Dylan's bag, Josh convinces Dylan to let him film her for his documentary on high school popularity. Reluctantly, Dylan lets F-list Josh into her A-list world, and is shocked to realize that sometimes nerds can be pretty cool. But when Dylan's so-called prince charming of a boyfriend dumps her flat, her life and her social status comes to a crashing halt. Can Dylan win the Woodlands Academy Fall Formal Blossom Queen crown? Can Josh win the Woodlands Academy 10th Annual Film Festival? Can Dylan, with Josh's help, pull the pieces together to create her own happily-ever-after?",5.04144,/7y02xiRSFqAh9yE6M5xz5bMAkKa.jpg,"Mandeville Films;Bad Angels Productions, Ltd.",,2011-11-11,0,97,en;fr,Released,,Geek Charming,False,6.0,188,geek;high school;teenager;popularity;unlikely lovers;tv documentary;teenage romance;based on young adult novel
False,,0,Documentary,,81225,tt2125427,de,Abendland,,0.496605,/4BaXqfCqppc3pwbV4TtsU1DMokQ.jpg,Nikolaus Geyrhalter Filmproduktion,,2011-03-31,0,90,de,Released,,Abendland,False,5.5,2,
False,,0,,http://www.stolenseas.com/,158238,tt1981690,en,Stolen Seas,"Stolen Seas presents a chilling exploration of the Somali pirate phenomenon and forces you to rethink everything you thought you knew about pirates. It's November 8th, 2008 and the CEC Future, a Danish-owned merchant ship, is on high alert. Sailing inside the pirate-infested swath of sea between Somalia and Yemen, the ship's captain blinks hard at the radar screen where a light begins to flash. This is it, Nozhkin thinks, and he's right. Machine guns sound on the boat's hull and for two months this 13-man crew will be held at the mercy of Somali pirates, helpless as hostage negotiations threaten their lives and cameras capture every move. The pirates' translator, Ishmael Ali, a single dad who may or may not have stumbled into this controversial role, puts in a call to the shipping magnate's CEO Per Gullestrup demanding an exorbitant 7 million dollars. The shipowner's response is the first of many misfires and communications to come...",0.49248,/y0xLHFoCoIwZEvnoi9nWIP6ULc2.jpg,,,2013-01-18,0,90,,Released,,Stolen Seas,False,8.2,6,
False,,0,Documentary,,84173,tt2088919,en,The Atomic States Of America,"Based on Kelly McMasters’s memoir about growing up in a nuclear-reactor community, this stirring film illustrates the dire health consequences for many residents in Shirley, her Long Island hometown. Yet despite the known risks of utilizing nuclear power, our country’s rapidly increasing energy needs are fueling a nuclear renaissance.",0.04353,/uVMWJMYAYh3cjeJbFd24FpHtAvs.jpg,,,2012-01-23,0,95,,Released,,The Atomic States Of America,False,4.0,1,woman director
False,,0,,,152992,tt0051182,en,The Wayward Bus,From the John Steinbeck book.,0.003235,/marATbq5Dj0b84yW8qAwFagwp1h.jpg,,,1957-05-27,0,87,en,Released,The Steinbeck people! The Steinbeck passions! The Steinbeck power!,The Wayward Bus,False,0.0,0,bus
False,,0,Action;Thriller,,109425,tt0099151,fr,Blood Games,"A team of softball players get lost in the woods after their bus breaks down. They get attacked, beaten, raped and murdered by some psychotic men. The women fight back with baseball bats and bows and arrows.",0.151671,/h0jMrKo5HTQRKO6rFKACdqeuUPQ.jpg,Epic Productions,,1990-12-12,0,90,en,Released,America's favorite pastime just turned nasty!,Blood Games,False,4.8,4,rape;exploitation;woods;redneck;survival;rape attempt;rape and murder;softball;survival horror;rape and revenge;woman director
False,,0,Music,,140846,tt1942831,en,Company,"Following five couples and their friend Robert (Neil Patrick Harris), the perpetual bachelor, Company explores the true meaning of being in a relationship through a series of vignettes. Winner of the 1971 Tony Award for Best Musical, Neil Patrick Harris (How I Met Your Mother, Rent) will led an all-star cast in a sold out event at the New York Philharmonic.",1.496974,/ahIRiCdEJAwqe5YevFvuqz4DRIs.jpg,,,2011-06-15,0,145,en,Released,,Company,False,7.0,4,
False,,0,Thriller,,146313,tt1977941,en,The Cottage,"A romance novelist (David Arquette) moves into a ""cottage"" behind the home of a composer and his family. He seems sweet, but what do they really know about him?",1.475684,/4PlkPV58xq1moCpMapeVYelF6DR.jpg,Visualeyes Productions;Velvet Spoon Productions,,2012-12-10,0,88,,Released,,The Cottage,False,4.3,10,tenant;writer
False,,0,Comedy;Drama;Family,,46972,tt0101444,en,Big Girls Don't Cry... They Get Even,"A girl fed up with her quirky, dysfunctional family runs away from home, causing all of them to spend time with each other.",0.466287,/gWG6PMlu1jTst0HPokQ1FjskxLg.jpg,New Line Cinema,,1992-05-08,0,96,,Released,,Big Girls Don't Cry... They Get Even,False,4.6,5,christianity;philosophy;infidelity;camping;narration;business man;step parents;vacation;forest ranger;dysfunctional family;open relationship;dating;pregnancy;swimming;divorce;family reunion;journal;animal abuse;scientific experiment;animal attack;hitchhiking;military brat;fisticuffs;lying;running away;woman director;snobbery;family disharmony;extended family;step siblings;famous authors;estranged son;armed robbery
False,,0,Comedy;Romance,,109416,tt1484521,en,30 Beats,A summer heat wave and a series of sexual encounters connect a group of New Yorkers.,0.813846,/gMtVUEHzjBNXmRfuUlkWIuHUWdO.jpg,Worldview Entertainment,,2012-07-20,0,89,en,Released,,30 Beats,False,3.3,5,
False,,0,Comedy;Fantasy;Thriller,,127867,tt1935902,en,The Brass Teapot,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",10.642891,/4Pxtx487zw0HTpbO4k341Es33nO.jpg,Laundry Films,,2012-09-08,0,100,en,Released,Everyone Has A Price. What's Yours?,The Brass Teapot,False,5.8,165,fantasy;based on comic;money;magical object;woman director
False,,0,Action;Adventure;Drama;Family,http://www.alabamamoonthemovie.net/en/home.php,51249,tt1300155,en,Alabama Moon,"After the unexpected death of his survivalist father, an eleven year old boy raised in the Alabama wilderness must learn how to make a home in the modern world.",5.751436,/xhtbbiu4jBmmHDvEbQj2wnmY8hN.jpg,Alabama Moon Entertainment;Faulkner-McLean Entertainment,,2009-09-27,0,99,es,Released,An adventure for the boy in all of us.,Alabama Moon,False,6.3,18,wilderness;boy;best friend
False,,1000000,Drama,,54328,tt1498858,zh,海洋天堂,"The story of a father's tireless love for his autistic son. A terminally ill father's attempt to teach his autistic son the necessary life skills to survive on his own before he passes away. It is also a poignant tribute to the infinite love that parents have for their children and their unending desire to take care and look after them to their best abilities, no matter the struggle, no matter the effort.",1.758492,/hPXqBstJtEpmLD7Dj2VI5RnZ1Qq.jpg,BDI Films Inc.,,2010-08-05,0,96,zh,Released,Explore true love and affections from the angle of ordinary people,Ocean Heaven,False,7.1,21,autism;aquarium;terminal illness;woman director
False,,13000000,Comedy;Drama;Romance,,144340,tt1814621,en,Admission,"Strait-laced Princeton University admissions officer Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago. Soon, Portia finds herself bending the rules for Jeremiah, putting at risk the life she thought she always wanted – but in the process finding her way to a surprising and exhilarating life and romance she never dreamed of having.",10.098539,/jxNBmnP2Q1hTWuqCPUTRavGrjLt.jpg,Focus Features,,2013-03-21,18000000,107,en,Released,Let someone in.,Admission,False,5.5,307,princeton university;admissions
False,,0,,,142989,tt0493129,en,A Get2Gether,,0.057863,,,,2005-09-28,0,98,en,Released,,A Get2Gether,False,6.0,1,
False,,3900000,Drama;Foreign,,60579,tt0222012,ta,Hey Ram,Saketh Ram's wife is raped and killed during direct action day riots in Calcutta. He is convinced that Mahatma Gandhi is responsible for all the problems happening in the country. He sets out to kill him.,0.562097,/tWON7QLzrnIptdJDQu3bhZMMd8x.jpg,Raaj Kamal Films International,,2000-02-18,4900000,199,hi;ta,Released,An Experiment With Truth.,Hey Ram,False,6.7,10,assassination;muslim;riot;hindu;mahatma gandhi;revenge;race riot;religion;based on true events
False,,0,Comedy;Drama;Romance,,5686,tt0086011,en,A Night in Heaven,"Faye Hanlon is a community-college professor with an emotionally depressed husband and an abundance of sexual frustration. Her sister drags her to a male strip-club for a girls-night out, where she discovers that one of the dancers is her failing student Rick Monroe, a.k.a. ""Ricky the Rocket"". A heated affair between teacher &amp; student ensues, as Faye struggles to reconcile her emotions and make consequential life choices: Continue her lustful sessions with the studly-but-shallow teen stripper? Or break it off with Ricky &amp; work to salvage her marriage to the loving-but-distant husband?",0.845334,/yP6t0AGTR8R8siG85wWhjCMHxed.jpg,Twentieth Century Fox Film Corporation,,1983-04-21,0,86,en,Released,"In class, he's just another face in the crowd. In ""Heaven"", the hottest dance club in town, he's the main attraction.",A Night in Heaven,False,5.5,4,stripper;older woman seduces younger guy;independent film
False,,0,Animation;Family,http://www.wbshop.com/on/demandware.store/Sites-WB-Site/default/Product-Title?pid=266120,26547,tt0208654,en,'Twas the Night Before Christmas,"When a town learns that Santa Claus has struck it off his delivery schedule due to an insulting letter, a way must be found to change his mind.",1.353059,/i5qPfBSeKjNbFPl1CseOUSNqKGe.jpg,Rankin/Bass Productions,,1974-12-08,0,25,en,Released,,'Twas the Night Before Christmas,False,5.9,11,holiday;santa claus;christmas
False,,0,Drama,,136698,tt2357453,en,Underground: The Julian Assange Story,"Julian Assange is one of the most significant figures of the twenty first century. But before he was famous, before WikiLeaks, before the internet even existed, he was a teenage computer hacker in Melbourne. This is his story.  In 1989, known as ‘Mendax’, Assange and two friends formed a group called the ‘International Subversives’. Using early home computers and defining themselves as ‘white hat hackers’ - those who look but don’t steal – they broke into some of the world’s most powerful and secretive organisations. They were young, brilliant, and in the eyes of the US Government, a major threat to national security.",2.125772,/ifth4A9bgTsBLfOKt4MP59KIBoX.jpg,Screen Australia;Film Victoria,,2012-10-07,0,89,cs;en;hu;pl,Released,,Underground: The Julian Assange Story,False,5.8,18,technology;hacker;asylum;biography;political;computer hacker
False,,0,Crime;Drama;Mystery,http://www.gyakutensaiban-movie.com,91694,tt1891974,ja,逆転裁判,"Based primarily on the first game in the series, Phoenix Wright: Ace Attorney, the film focuses on rookie defense attorney Ryūichi Naruhodō, as he strives to protect his clients in various murder trials, including the death of his mentor, Chihiro Ayasato, and the accusation of rival prosecutor, Reiji Mitsurugi. Ryūichi's greatest ally is Chihiro's younger sister Mayoi, a spirit medium whose body is posessed by Chihiro to communicate with him. The film will be a courtroom drama combined with the video game series' signature style. Sci-fi elements are also used such as characters bringing up holographic images of evidence during trials.",1.406776,/jaQiRncQ6L4yYJWmw4eOvexWiTF.jpg,Nippon Television Network Corporation (NTV);Capcom Company;D.N. Dream Partners,,2012-02-12,0,135,ja,Released,,Ace Attorney,False,5.8,29,murder;courtroom;based on video game;attorney
False,,0,Comedy,,148034,tt0088338,sr,Varljivo leto '68,"For the young man who lives in Serbian province town, the maturing coincides with the turbulent political events of the year 1968.",0.879728,/xWHCLRsNYR5pJDterxy1g6t2VpN.jpg,Centar Film,,1984-01-30,0,91,sr,Released,,The Elusive Summer of '68,False,6.6,7,
